Track URI,Track Name,Artist URI(s),Artist Name(s),Album URI,Album Name,Album Artist URI(s),Album Artist Name(s),Album Release Date,Album Image URL,Disc Number,Track Number,Track Duration (ms),Track Preview URL,Explicit,Popularity,ISRC,Added By,Added At,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Country
spotify:track:2gYj9lubBorOPIVWsTXugG,After LIKE,spotify:artist:6RHTUrRF63xao58xh9FXYJ,IVE,spotify:album:0nzRF7khA2UDSZa9T0B6Da,After LIKE,spotify:artist:6RHTUrRF63xao58xh9FXYJ,IVE,8/22/2022,https://i.scdn.co/image/ab67616d0000b27387f53da5fb4ab1171766b2d5,1,1,176973,https://p.scdn.co/mp3-preview/b353e87348785b712dba665c928488554e395315?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,83,QMBZ92254957,spotify:user:,2023-04-06T09:41:47Z,0.68,0.922,0,-1.215,1,0.121,0.103,0,0.0877,0.799,125.014,4,SK
spotify:track:6RBziRcDeiho3iTPdtEeg9,Event Horizon,spotify:artist:6GwM5CHqhWXzG3l5kzRSAS,Younha,spotify:album:63mur6I6yCG9cOxOst3i7c,YOUNHA 6th Album Repackage 'END THEORY : Final Edition',spotify:artist:6GwM5CHqhWXzG3l5kzRSAS,Younha,3/30/2022,https://i.scdn.co/image/ab67616d0000b2732918f236448bf544586e388a,1,11,300786,https://p.scdn.co/mp3-preview/4bd9818d662f57fb89a0539974f49666d514071c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,66,KRA382204244,spotify:user:,2023-04-06T09:41:47Z,0.534,0.861,11,-3.177,0,0.0361,0.0758,0,0.167,0.286,97.977,4,SK
spotify:track:2UrBX2cG7ZSnN2SbgspmtK,Grrr - Spotify Singles,"spotify:artist:6XsOOgLCtnkkOv2uhZXuB0, spotify:artist:0T8sqjCB5w57zxvW5lp3qJ, spotify:artist:0lb59tIBwWrDfP6X956pkK, spotify:artist:0rW6fVd3yuW2CF2sLYWQtE, spotify:artist:0brXIqiS2RuhcFnwLqMx9p","Blase, BlackNut, Jimmy Paige, Dok2, SMUGGLERS",spotify:album:2XAl1NxzmOcAgtXNwYjqWn,Spotify Singles,spotify:artist:0LyfQWJT6nXafLPZqxe9Of,Various Artists,3/17/2023,https://i.scdn.co/image/ab67616d0000b2739052d7dffb3f8480849c23eb,1,1,236866,https://p.scdn.co/mp3-preview/3d2080cca08b93ec86e17464dcd2fee85c14549c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,61,KSA002300531,spotify:user:,2023-04-06T09:41:47Z,0.802,0.951,7,-2.798,1,0.248,0.213,0.00000311,0.201,0.499,147.02,4,SK
spotify:track:4Cr43xPo7bwyCcL1g3yVCu,A bientot,spotify:artist:75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,spotify:album:5ITErfEiF1nEo8KTRgLv43,IM HERO,spotify:artist:75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,5/2/2022,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa,1,6,256372,https://p.scdn.co/mp3-preview/99e5ef237ad480a50f048e9f2281e2d6f794bc7c?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,56,KSA012157396,spotify:user:,2023-04-06T09:41:47Z,0.606,0.729,0,-4.555,1,0.0804,0.268,0,0.271,0.527,73.967,4,SK
spotify:track:3khEEPRyBeOUabbmOPJzAG,KICK BACK,spotify:artist:1snhtMLeb2DYoMOcVbb8iB,Kenshi Yonezu,spotify:album:6RH1fEIz8HVXregzz5Xp2B,KICK BACK,spotify:artist:1snhtMLeb2DYoMOcVbb8iB,Kenshi Yonezu,10/12/2022,https://i.scdn.co/image/ab67616d0000b273303d8545fce8302841c39859,1,1,193495,https://p.scdn.co/mp3-preview/003a7a062f469db238cf5206626f08f3263c68e6?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,84,JPU902203702,spotify:user:,2023-04-06T09:41:47Z,0.577,0.941,1,-5.17,1,0.105,0.00207,0.00000336,0.0891,0.292,101.921,4,SK
spotify:track:2YXswOX5aKv6OHRKUcAMLQ,All Eyes On Me,spotify:artist:6UZ0ba50XreR4TM8u322gs,JISOO,spotify:album:4QuczuzDZNzCDli5Gz6DQ0,ME,spotify:artist:6UZ0ba50XreR4TM8u322gs,JISOO,3/31/2023,https://i.scdn.co/image/ab67616d0000b273f35b8a6c03cc633f734bd8ac,1,2,163522,https://p.scdn.co/mp3-preview/4fd28672b2bfb285703df42bce6151573ba7abd1?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,77,KRA402300003,spotify:user:,2023-04-06T09:41:47Z,0.779,0.646,8,-5.884,0,0.0388,0.026,0.0000266,0.0943,0.628,110.048,4,SK
spotify:track:7FbrGaHYVDmfr7KoLIZnQ7,Cupid - Twin Ver.,spotify:artist:4GJ6xDCF5jaUqD6avOuQT6,FIFTY FIFTY,spotify:album:5letLUZIFsQikJYShfGNs4,The Beginning: Cupid,spotify:artist:4GJ6xDCF5jaUqD6avOuQT6,FIFTY FIFTY,2/24/2023,https://i.scdn.co/image/ab67616d0000b27337c0b3670236c067c8e8bbcb,1,2,174253,https://p.scdn.co/mp3-preview/af5c16d4c69be9b3278e7079d5aab14aa425127b?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,76,KSA012239181,spotify:user:,2023-04-06T09:41:47Z,0.783,0.592,11,-8.332,0,0.0331,0.435,0.00000415,0.347,0.726,120.018,4,SK
spotify:track:4W4fNrZYkobj539TOWsLO2,Die For You (with Ariana Grande) - Remix,"spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ, spotify:artist:66CXWjxzNUsdJxJ2JdwvnR","The Weeknd, Ariana Grande",spotify:album:35dut3ICqF3NEDkjxfzJJ1,Starboy (Deluxe),spotify:artist:1Xyo4u8uXC1ZmMpatF05PJ,The Weeknd,3/14/2023,https://i.scdn.co/image/ab67616d0000b2738ad8f5243d6534e03b656c8b,1,19,232857,https://p.scdn.co/mp3-preview/64353aa29b9b3a34b353ab9df27334778e3a261e?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,83,USUG12301287,spotify:user:,2023-04-06T09:41:47Z,0.575,0.5,1,-7.594,0,0.0707,0.227,0,0.335,0.506,67.033,4,SK
spotify:track:4rMEoXVYww6Xy7q9wSj4gy,Love Always Run Away,spotify:artist:75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,spotify:album:64RvabOhN0MJ6hCvgjkmnC,Young Lady And Gentleman (Original Television Soundtrack) Pt.2,spotify:artist:75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,10/11/2021,https://i.scdn.co/image/ab67616d0000b273e56f69fd58795fbbcbc919f2,1,1,242760,https://p.scdn.co/mp3-preview/117b862b004ba393df289b114f652baaf5a77401?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,56,KRMIM2141324,spotify:user:,2023-04-06T09:41:47Z,0.404,0.443,8,-6.799,1,0.0333,0.651,0,0.12,0.36,131.298,4,SK
spotify:track:0cxhv3PpIkmREXqobuB0zG,Like Crazy (Instrumental),spotify:artist:1oSPZhvZMIrWW5I41kPkkY,Jimin,spotify:album:639nejcoHHwxJCKqr35ww2,Like Crazy (Remixes),spotify:artist:1oSPZhvZMIrWW5I41kPkkY,Jimin,3/26/2023,https://i.scdn.co/image/ab67616d0000b273f9638e7ed5b7d42e9c514195,1,5,212216,https://p.scdn.co/mp3-preview/789c89167a6d5918a437136f93ef5700cbaa5213?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,70,USA2P2315731,spotify:user:,2023-04-06T09:41:47Z,0.631,0.693,7,-7.276,1,0.0327,0.00018,0.826,0.137,0.684,120.001,4,SK
spotify:track:2DwUdMJ5uxv20EhAildreg,Cookie,spotify:artist:6HvZYsbFfjnjFrWF950C9d,NewJeans,spotify:album:1HMLpmZAnNyl9pxvOnTovV,NewJeans 1st EP 'New Jeans',spotify:artist:6HvZYsbFfjnjFrWF950C9d,NewJeans,8/1/2022,https://i.scdn.co/image/ab67616d0000b2739d28fd01859073a3ae6ea209,1,3,235562,https://p.scdn.co/mp3-preview/d059b8ea163242692099c452cbed3de596c2e624?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,82,USA2P2230223,spotify:user:,2023-04-06T09:41:47Z,0.847,0.638,0,-3.764,1,0.0575,0.0596,0,0.0894,0.661,156.935,4,SK
spotify:track:04TshWXkhV1qkqHzf31Hn6,Lemon,spotify:artist:1snhtMLeb2DYoMOcVbb8iB,Kenshi Yonezu,spotify:album:052EiTRYh35MuDVJN9Emdh,STRAY SHEEP,spotify:artist:1snhtMLeb2DYoMOcVbb8iB,Kenshi Yonezu,8/5/2020,https://i.scdn.co/image/ab67616d0000b273775e8184725e0fb89337dd9a,1,8,255826,https://p.scdn.co/mp3-preview/5262679961609398c2859681b9c6e968e0b32cf8?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,71,JPU901800227,spotify:user:,2023-04-06T09:41:47Z,0.525,0.646,11,-4.963,1,0.0268,0.304,0,0.297,0.373,86.957,4,SK
spotify:track:7x3SGAkfIrzDr9paSslwMv,Lovely Touch,spotify:artist:75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,spotify:album:5ITErfEiF1nEo8KTRgLv43,IM HERO,spotify:artist:75MOYjGEyyH5U4ZFHOPvxR,Lim Young Woong,5/2/2022,https://i.scdn.co/image/ab67616d0000b2738f116e476da669a9a3e7dcaa,1,3,195173,https://p.scdn.co/mp3-preview/355cc14fec8359029e8f1f6f7ce5ec71a9f19fda?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,54,KSA012157393,spotify:user:,2023-04-06T09:41:47Z,0.372,0.551,6,-3.508,1,0.0324,0.536,0,0.226,0.444,105.104,3,SK
spotify:track:4Dvkj6JhhA12EX05fT7y2e,As It Was,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Harry Styles,spotify:album:5r36AJ6VOJtp00oxSkBZ5h,Harry's House,spotify:artist:6KImCVD70vtIoJWnq6nGn3,Harry Styles,5/20/2022,https://i.scdn.co/image/ab67616d0000b2732e8ed79e177ff6011076f5f0,1,4,167303,https://p.scdn.co/mp3-preview/c43dd07043b29e800c1a65b3a0102861fa3cf418?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,92,USSM12200612,spotify:user:,2023-04-06T09:41:47Z,0.52,0.731,6,-5.338,0,0.0557,0.342,0.00101,0.311,0.662,173.93,4,SK
spotify:track:4JK1kDUdH9RTBQrrSO1QfR,ベテルギウス,spotify:artist:0ixzjrK1wkN2zWBXt3VW3W,Yuuri,spotify:album:1YWoHzj5wHnG7m6gLlwBQd,壱,spotify:artist:0ixzjrK1wkN2zWBXt3VW3W,Yuuri,1/12/2022,https://i.scdn.co/image/ab67616d0000b273d0bd51668da5629aa0cc77d8,1,1,230600,https://p.scdn.co/mp3-preview/38eba23ec8120c13df9382ca2a11ff7a2789f483?cid=9950ac751e34487dbbe027c4fd7f8e99,FALSE,74,JPU902104201,spotify:user:,2023-04-06T09:41:47Z,0.367,0.671,5,-4.604,1,0.0478,0.222,0,0.494,0.691,179.833,4,SK
